pressure,temperature,flow_rate,external_temp,humidity,target_pressure,mass_in
99.97278910906977,22.990552652456078,9.812434992016975,17.40424086560387,49.0315318542675,99.87900660507825,9.812434992016975
100.15936656018424,23.47841275301743,10.103007053441733,17.155048050293182,52.533822298373245,100.2108700869051,10.103007053441733
100.20674985227542,23.90915741234015,10.102757190182441,16.870469405576202,48.584661068762436,100.25812844736664,10.102757190182441
100.08761950255516,24.27571381502673,10.10300953726121,16.555177704931577,50.887638856292455,100.13912427118576,10.10300953726121
100.15327486341855,24.57206311507906,10.770546298130945,16.214350029367182,51.549268106858676,100.53854801248401,10.770546298130945
100.0558066963958,24.793339265183302,10.114178102138633,15.853582759893099,48.146139056843836,100.11289574746512,10.114178102138633
100.13451515677005,24.93590891707225,10.22711312803612,15.478799685100139,49.8809492878764,100.2480717207881,10.22711312803612
100.2503747146708,24.99743108100344,10.190800352698641,15.096154732714966,43.517465319861856,100.34577489102011,10.190800352698641
100.16830648283562,24.97689556474599,10.13027825026116,14.711930922276956,47.95122471733142,100.2334456079662,10.13027825026116
100.26464409576006,24.87463956090912,9.93694615107193,14.332437198131057,49.49486369721368,100.23311717129603,9.93694615107193
100.3059221884537,24.692342110248802,10.151793844098654,13.963904836736077,47.5044336360703,100.38181911050303,10.151793844098654
100.38812820445315,24.432996531865,9.845434957092486,13.612385129277495,53.26482260786327,100.3108456829994,9.845434957092486
100.57780750271854,24.10086127298478,9.952636278651998,13.283650019633491,47.13971724407873,100.55412564204454,9.952636278651998
100.55326869111826,23.70138998537658,9.90292729043418,12.98309732921605,49.11991102660603,100.50473233633535,9.90292729043418
100.47789507468251,23.241141976538945,10.016374827877264,12.715662124892598,50.26148115457218,100.48608248862114,10.016374827877264
100.38894363171995,22.727674506052743,10.4629317133347,12.485735685324478,52.88254657813223,100.62040948838731,10.4629317133347
100.30736260322341,22.16941869558779,9.626546961481651,12.297093396292743,47.12827569764112,100.12063608396423,9.626546961481651
100.299652432282,21.575541090118104,10.137252038074903,12.152832758967994,52.326327504309916,100.36827845131945,10.137252038074903
100.33376762976367,20.955793143506863,9.67745682576207,12.055322529026803,50.020466122039174,100.17249604264471,9.67745682576207
100.36143670969668,20.320351099903565,9.905613626842113,12.006163821748991,48.0369826979041,100.31424352311774,9.905613626842113
100.44415503460027,19.67964890009644,10.217790119393474,12.006163821748991,50.92420694852654,100.553050094297,10.217790119393474
100.44545522378806,19.04420685649314,10.012856003819092,12.055322529026803,50.39811939114694,100.4518832256976,10.012856003819092
100.59080863150379,18.4244589098819,9.784451044414139,12.152832758967993,48.79956624568241,100.48303415371086,9.784451044414139
100.56434294818,17.83058130441221,9.856939258148007,12.297093396292743,50.13960416998004,100.492812577254,9.856939258148007
100.83635986483897,17.272325493947257,10.135919549786935,12.485735685324478,49.22937280627648,100.90431963973244,10.135919549786935
100.89892659961546,16.75885802346106,9.853926673656572,12.715662124892596,50.2270346905025,100.82588993644374,9.853926673656572
100.81321084397383,16.298610014623424,10.043291717916395,12.983097329216049,51.3242613490421,100.83485670293203,10.043291717916395
100.70612159416773,15.89913872701522,10.009114367980763,13.283650019633491,53.172033632290706,100.71067877815811,10.009114367980763
100.75436883569205,15.567003468135,9.869679930478837,13.612385129277495,47.524369002346305,100.68920880093147,9.869679930478837
100.73202255715945,15.307657889751198,10.428788817865065,13.963904836736075,54.266066749312536,100.94641696609199,10.428788817865065
100.80342260656867,15.125360439090882,10.126783804463603,14.332437198131057,46.095824400954996,100.86681450880047,10.126783804463603
100.85074636902603,15.02310443525401,9.594971482668479,14.711930922276952,49.69642980992883,100.64823211036027,9.594971482668479
100.84346347776034,15.002568918996559,10.037290862953885,15.096154732714965,51.17663441296915,100.86210890923728,10.037290862953885
100.7587841059535,15.06409108292775,9.867642707046322,15.478799685100135,50.561983735470065,100.69260545947665,9.867642707046322
100.60729938348491,15.206660734816696,10.170486666959246,15.853582759893095,48.754600960358815,100.69254271696454,10.170486666959246
100.5626478882782,15.427936884920936,9.841495852313459,16.21435002936718,49.58375549928545,100.48339581443494,9.841495852313459
100.64828776771056,15.724286184973268,9.97705271170662,16.555177704931573,49.01399813068233,100.63681412356387,9.97705271170662
100.66969714212357,16.09084258765985,10.100997455796092,16.8704694055762,48.82127048611158,100.72019587002161,10.100997455796092
100.54512326425237,16.521587246982566,10.173151038834025,17.155048050293182,51.699204194042046,100.63169878366938,10.173151038834025
100.5624413568375,17.00944734754392,9.759940718588846,17.40424086560387,50.71403097193009,100.44241171613191,9.759940718588846
100.60097309481037,17.546412239980306,9.93309975283181,17.61395611237017,48.61418080947869,100.56752297122628,9.93309975283181
100.51258735119026,18.123664975603127,9.905010937767809,17.780750272038063,51.7991997508665,100.46509282007416,9.905010937767809
100.52795986178482,18.73172708045246,9.869334153485257,17.90188458911709,50.614599041753216,100.46262693852745,9.869334153485257
100.53378073362941,19.36061419157747,10.353090848056219,17.975370041469738,51.62572423767792,100.71032615765752,10.353090848056219
100.41948370384635,20.0,10.080996342192192,18.0,51.259257683847224,100.45998187494244,10.080996342192192
99.91710049890779,20.0,10.0621815131196,18.0,46.81114468241127,99.94819125546759,10.0621815131196
99.8610823948881,20.63938580842253,10.295071243389911,17.975370041469738,48.801249954092455,100.00861801658306,10.295071243389911
99.93581175540042,21.268272919547538,10.171531924640403,17.90188458911709,50.010487399436364,100.02157771772062,10.171531924640403
99.99684878194377,21.87633502439687,9.968012294007314,17.780750272038066,50.09396118752949,99.98085492894742,9.968012294007314
99.99475862254735,22.45358776001969,9.996196758419462,17.61395611237017,49.09986905704151,99.99285700175709,9.996196758419462
100.00649136087823,22.990552652456078,9.799494127072439,17.40424086560387,51.245699864695,99.90623842441445,9.799494127072439
100.13425785045708,23.47841275301743,9.996297372801521,17.155048050293182,47.86475914123481,100.13240653685784,9.996297372801521
100.0751007115735,23.90915741234015,9.942268272215973,16.870469405576202,49.71524102995741,100.04623484768149,9.942268272215973
100.1298104496905,24.27571381502673,10.064543712067618,16.555177704931577,50.240591263423795,100.16208230572431,10.064543712067618
100.10959118444711,24.57206311507906,9.834553811289535,16.214350029367182,51.028877668117495,100.02686809009188,9.834553811289535
100.08782306412438,24.793339265183302,10.103869302848235,15.853582759893099,51.42322975617778,100.1397577155485,10.103869302848235
100.1977007493231,24.93590891707225,10.306547782600516,15.478799685100139,47.75071581632426,100.35097464062336,10.306547782600516
100.2802423842219,24.99743108100344,9.978247970308628,15.096154732714966,46.93177165852875,100.26936636937621,9.978247970308628
100.36159334782197,24.97689556474599,10.080342344419789,14.711930922276956,52.55535364379702,100.40176452003186,10.080342344419789
100.4921412285374,24.87463956090912,10.138028798342223,14.332437198131057,50.66462802395918,100.56115562770852,10.138028798342223
100.49424161270068,24.692342110248802,9.919755905622832,13.963904836736077,48.50302692688689,100.45411956551209,9.919755905622832
100.56243690983017,24.432996531865,10.044818496362083,13.612385129277495,53.102303951045045,100.5848461580112,10.044818496362083
100.53141023417083,24.10086127298478,10.00251848015636,13.283650019633491,50.23134926858572,100.53266947424902,10.00251848015636
100.56382686941967,23.70138998537658,10.019535219709766,12.98309732921605,52.358594368127655,100.57359447927456,10.019535219709766
100.5508125639829,23.241141976538945,9.845398043228906,12.715662124892598,50.135036962820216,100.47351158559735,9.845398043228906
100.56051216048218,22.727674506052743,10.004902034851789,12.485735685324478,54.121495849763974,100.56296317790807,10.004902034851789
100.62002786302587,22.16941869558779,10.09959965824909,12.297093396292743,53.51068168488641,100.66982769215042,10.09959965824909
100.53820579470252,21.575541090118104,10.290228721559009,12.152832758967994,49.50207170304185,100.68332015548202,10.290228721559009
100.74744452227107,20.955793143506863,10.191854165217041,12.055322529026803,51.94314190190871,100.8433716048796,10.191854165217041
100.64684278412109,20.320351099903565,10.43063649150231,12.006163821748991,51.290751899170296,100.86216102987224,10.43063649150231
100.52542392284232,19.67964890009644,9.84653048742239,12.006163821748991,52.7372631150647,100.44868916655352,9.84653048742239
100.64123501019233,19.04420685649314,10.174464127344136,12.055322529026803,48.070153078839795,100.7284670738644,10.174464127344136
100.72040127958863,18.4244589098819,10.03666840114767,12.152832758967993,51.37210291999688,100.73873548016246,10.03666840114767
100.78281326129384,17.83058130441221,10.437960586643534,12.297093396292743,52.11684897369918,101.0017935546156,10.437960586643534
100.84564781222026,17.272325493947257,9.83834034292897,12.485735685324478,46.48252102715377,100.76481798368475,9.83834034292897
100.84442313493558,16.75885802346106,9.832055631563845,12.715662124892596,47.63348297466845,100.7604509507175,9.832055631563845
100.754697697787,16.298610014623424,9.880121470911195,12.983097329216049,45.921535644479796,100.6947584332426,9.880121470911195
100.76227815360636,15.89913872701522,9.575220855138038,13.283650019633491,49.46118633111089,100.54988858117538,9.575220855138038
100.69456198245516,15.567003468135,9.894848995663848,13.612385129277495,51.435084511591924,100.64198648028707,9.894848995663848
100.79207395579692,15.307657889751198,9.84817346768926,13.963904836736075,53.004714104192054,100.71616068964155,9.84817346768926
100.77736821764671,15.125360439090882,10.030078757295241,14.332437198131057,50.14818956083955,100.79240759629432,10.030078757295241
100.69481849796746,15.02310443525401,10.068351195155431,14.711930922276952,53.257231091142586,100.72899409554518,10.068351195155431
100.66267991380217,15.002568918996559,10.375234167843177,15.096154732714965,47.23979708357022,100.85029699772376,10.375234167843177
100.70397305922972,15.06409108292775,10.19008476763721,15.478799685100135,46.59323512128969,100.79901544304833,10.19008476763721
100.64760060394933,15.206660734816696,9.88461926886752,15.853582759893095,49.888904602206765,100.58991023838308,9.88461926886752
100.56537856439269,15.427936884920936,9.820317065730329,16.21435002936718,50.76813089787861,100.47553709725786,9.820317065730329
100.58974728554188,15.724286184973268,10.098383834301302,16.555177704931573,49.93461050381181,100.63893920269253,10.098383834301302
100.61424394265275,16.09084258765985,9.735953358595872,16.8704694055762,45.86511579992025,100.48222062195069,9.735953358595872
100.56354962511564,16.521587246982566,10.36629175317087,17.155048050293182,49.82175992097442,100.74669550170108,10.36629175317087
100.5164457945538,17.00944734754392,10.235888024144257,17.40424086560387,47.39106099899029,100.63438980662593,10.235888024144257
100.53965078828956,17.546412239980306,9.90616486957906,17.61395611237017,51.33934509766008,100.4927332230791,9.90616486957906
100.39484235413984,18.123664975603127,9.657373094181825,17.780750272038063,50.7331964921937,100.22352890123075,9.657373094181825
100.25409597670217,18.73172708045246,10.270774474833082,17.90188458911709,48.12024042734529,100.38948321411871,10.270774474833082
100.18225155457694,19.36061419157747,9.977092030949477,17.975370041469738,48.972266165326616,100.17079757005168,9.977092030949477
100.16090683940575,20.0,10.247563262394692,18.0,47.881572956222094,100.2846884706031,10.247563262394692
99.99373209027269,20.0,10.185235509506327,18.0,50.1731795749458,100.08634984502585,10.185235509506327
100.08924632232281,20.63938580842253,10.381883328094027,17.975370041469738,49.68864552921584,100.28018798636982,10.381883328094027
99.99067371768925,21.268272919547538,9.720286485236171,17.90188458911709,52.335564123319614,99.85081696030733,9.720286485236171
100.04107836924103,21.87633502439687,10.112593847338115,17.780750272038066,50.50884168660242,100.09737529291009,10.112593847338115
99.98805260740379,22.45358776001969,9.869871486175635,17.61395611237017,50.675205324150404,99.92298835049161,9.869871486175635
99.90876532417755,22.990552652456078,9.90257492324706,17.40424086560387,49.176246067755066,99.86005278580109,9.90257492324706
99.8980622881821,23.47841275301743,9.881521215152226,17.155048050293182,49.02478755185501,99.83882289575821,9.881521215152226
99.79453805594017,23.90915741234015,9.827201846064037,16.870469405576202,49.13488362436076,99.70813897897219,9.827201846064037
99.73917312540544,24.27571381502673,10.009704325588965,16.555177704931577,50.78890428475659,99.74402528819992,10.009704325588965
99.61938533614656,24.57206311507906,9.833809976717792,16.214350029367182,49.158031038359475,99.53629032450546,9.833809976717792
99.8158578494382,24.793339265183302,10.054091365155967,15.853582759893099,50.57954971379283,99.84290353201618,10.054091365155967
99.81938420463537,24.93590891707225,9.989952378110173,15.478799685100139,54.15080159729088,99.81436039369045,9.989952378110173
99.74941165383612,24.99743108100344,9.952210390626718,15.096154732714966,51.74224940686339,99.72551684914947,9.952210390626718
99.77080964490953,24.97689556474599,9.81848726759168,14.711930922276956,49.34795293566432,99.68005327870537,9.81848726759168
99.75957683994045,24.87463956090912,9.884645733886334,14.332437198131057,52.40242784432789,99.70189970688362,9.884645733886334
99.73747987998713,24.692342110248802,10.15107824516515,13.963904836736077,49.1838492539569,99.8130190025697,10.15107824516515
99.79889654999147,24.432996531865,10.100183437524876,13.612385129277495,45.92375092964429,99.84898826875391,10.100183437524876
99.8746473209962,24.10086127298478,9.80448895104029,13.283650019633491,47.983827378165195,99.77689179651635,9.80448895104029
99.82159720623515,23.70138998537658,10.019866461085845,12.98309732921605,46.25841615794829,99.83153043677808,10.019866461085845
99.76401538217068,23.241141976538945,10.150277424674357,12.715662124892598,49.29697303191738,99.83915409450786,10.150277424674357
99.73651021245551,22.727674506052743,9.666118943775725,12.485735685324478,50.0368367583791,99.56956968434338,9.666118943775725
99.50631809598197,22.16941869558779,10.108672038475987,12.297093396292743,53.352874624550566,99.56065411521996,10.108672038475987
99.3547989897621,21.575541090118104,9.86747524821083,12.152832758967994,50.65385474752833,99.28853661386752,9.86747524821083
99.49148641650656,20.955793143506863,10.114119733718631,12.055322529026803,49.561798942382275,99.54854628336588,10.114119733718631
99.65598318785669,20.320351099903565,9.847348168691497,12.006163821748991,51.65881116236698,99.57965727220244,9.847348168691497
99.63107958390106,19.67964890009644,9.639023579867096,12.006163821748991,45.57772938198423,99.4505913738346,9.639023579867096
99.68873528020663,19.04420685649314,9.674491512423367,12.055322529026803,50.47122911621713,99.52598103641832,9.674491512423367
99.71986029566098,18.4244589098819,10.009616989332276,12.152832758967993,51.54173038777393,99.72466879032712,10.009616989332276
100.02774837650651,17.83058130441221,10.051944500344296,12.297093396292743,47.04282750844032,100.05372062667865,10.051944500344296
100.13970586764997,17.272325493947257,9.819136674979118,12.485735685324478,52.28750808641386,100.04927420513953,9.819136674979118
100.12691410850188,16.75885802346106,10.127718491755475,12.715662124892596,50.67699281498883,100.19077335437962,10.127718491755475
100.03136006444184,16.298610014623424,9.667695987546209,12.983097329216049,49.1694241721984,99.86520805821495,9.667695987546209
99.87071543241609,15.89913872701522,9.986784040270537,13.283650019633491,51.26556373221257,99.86410745255137,9.986784040270537
99.8910617960028,15.567003468135,9.757796760047508,13.612385129277495,54.54138571560879,99.76996017602656,9.757796760047508
99.81542672147438,15.307657889751198,9.869632778439568,13.963904836736075,50.36373251011699,99.75024311069417,9.869632778439568
99.6732013505146,15.125360439090882,10.009479734263282,14.332437198131057,50.49644117260067,99.67794121764625,10.009479734263282
99.60854406209036,15.02310443525401,9.82791732694321,14.711930922276952,49.08127820091951,99.52250272556196,9.82791732694321
99.50038926172891,15.002568918996559,9.923088891154034,15.096154732714965,48.30031126107042,99.46193370730593,9.923088891154034
99.66910342523617,15.06409108292775,10.201258561842888,15.478799685100135,51.66067163308849,99.76973270615761,10.201258561842888
99.75726740093111,15.206660734816696,9.88462162609537,15.853582759893095,48.28783234818226,99.6995782139788,9.88462162609537
99.75647013679945,15.427936884920936,10.167138422413029,16.21435002936718,50.14313247443879,99.84003934800596,10.167138422413029
99.90446455068846,15.724286184973268,9.774058629068476,16.555177704931573,49.044685106469764,99.79149386522269,9.774058629068476
99.91220138145322,16.09084258765985,10.105960835583057,16.8704694055762,50.957959651492786,99.96518179924475,10.105960835583057
99.82607296132039,16.521587246982566,10.28831372413158,17.155048050293182,50.667324210573895,99.97022982338618,10.28831372413158
99.97838536904736,17.00944734754392,9.505671099974542,17.40424086560387,52.0750798885158,99.73122091903463,9.505671099974542
100.03227637341583,17.546412239980306,9.840620948905904,17.61395611237017,48.9799672022905,99.95258684786877,9.840620948905904
99.92855175798319,18.123664975603127,10.115414425436107,17.780750272038063,49.46025012941326,99.98625897070124,10.115414425436107
99.90951789017483,18.73172708045246,9.959390922791401,17.90188458911709,48.042472568435386,99.88921335157053,9.959390922791401
99.82195606483634,19.36061419157747,10.074229174674262,17.975370041469738,49.111413479847776,99.85907065217347,10.074229174674262
99.68367609173991,20.0,9.879202962656835,18.0,50.754600986089706,99.62327757306834,9.879202962656835
100.07569886166453,20.0,10.36979121898907,18.0,48.954553958961924,100.26059447115907,10.36979121898907
99.98348232924677,20.63938580842253,10.225313005909552,17.975370041469738,52.09801845167378,100.09613883220155,10.225313005909552
100.07044292125734,21.268272919547538,9.946222261889034,17.90188458911709,48.59131261891448,100.04355405220186,9.946222261889034
100.20600670713783,21.87633502439687,9.778694818251665,17.780750272038066,47.18307740727288,100.09535411626366,9.778694818251665
100.24735019746021,22.45358776001969,10.514671960649972,17.61395611237017,46.886741652952196,100.50468617778519,10.514671960649972
100.43502977871601,22.990552652456078,10.011843686802898,17.40424086560387,51.21201990269128,100.44095162211747,10.011843686802898
100.35765085880566,23.47841275301743,10.00278585838259,17.155048050293182,47.43914129500743,100.35904378799695,10.00278585838259
100.23318538847451,23.90915741234015,9.995174982578,16.870469405576202,53.50958836396873,100.2307728797635,9.995174982578
100.05531336358408,24.27571381502673,10.03961695215357,16.555177704931577,45.83614118423256,100.07512183966087,10.03961695215357
100.204917794733,24.57206311507906,9.971127917615211,16.214350029367182,53.39291273658008,100.19048175354061,9.971127917615211
100.2703543603684,24.793339265183302,9.885267598623953,15.853582759893099,50.42203493440524,100.21298815968038,9.885267598623953
100.26479589327737,24.93590891707225,9.890628211751922,15.478799685100139,49.806573776259214,100.21010999915333,9.890628211751922
100.29279275590935,24.99743108100344,9.993449345956801,15.096154732714966,48.9101618263821,100.28951742888775,9.993449345956801
100.18024385117951,24.97689556474599,9.891315045773247,14.711930922276956,50.79827222870414,100.12590137406613,9.891315045773247
100.42481904914119,24.87463956090912,9.857430843464567,14.332437198131057,49.9247305951503,100.35353447087347,9.857430843464567
100.43774116733871,24.692342110248802,10.02128604553838,13.963904836736077,52.20660376403304,100.4483841901079,10.02128604553838
100.4486806467992,24.432996531865,9.94900455651583,13.612385129277495,50.22845529732408,100.42318292505712,9.94900455651583
100.52125730918907,24.10086127298478,10.300798597716538,13.283650019633491,50.30060352292376,100.67165660804734,10.300798597716538
100.56935823236275,23.70138998537658,9.469806038321398,12.98309732921605,49.27277557557229,100.30426125152344,9.469806038321398
100.59174663479065,23.241141976538945,10.218301370384493,12.715662124892598,49.88610875255787,100.7008973199829,10.218301370384493
100.51269918924612,22.727674506052743,10.249217038499525,12.485735685324478,50.61560353778412,100.63730770849588,10.249217038499525
100.55984602495973,22.16941869558779,9.58532195351837,12.297093396292743,46.57966321468675,100.3525070017189,9.58532195351837
100.74804847460723,21.575541090118104,9.93146248118393,12.152832758967994,47.30362915578857,100.7137797151992,9.93146248118393
100.88259047922273,20.955793143506863,9.92571182680084,12.055322529026803,51.48652818804543,100.84544639262315,9.92571182680084
101.04190914188666,20.320351099903565,9.718497661056436,12.006163821748991,50.34173087625588,100.90115797241488,9.718497661056436
100.99078757424354,19.67964890009644,9.844436662481826,12.006163821748991,49.63203332729464,100.91300590548445,9.844436662481826
100.89182709221768,19.04420685649314,9.777884830906835,12.055322529026803,50.036867866130784,100.7807695076711,9.777884830906835
100.87924840020773,18.4244589098819,10.350454088684724,12.152832758967993,50.69516341072334,101.05447544455009,10.350454088684724
100.88482089143659,17.83058130441221,10.187135678629492,12.297093396292743,48.920480639381275,100.97838873075133,10.187135678629492
100.99424004328368,17.272325493947257,10.254311018998832,12.485735685324478,48.44339054919538,101.1213955527831,10.254311018998832
100.82499358031221,16.75885802346106,10.144334412808647,12.715662124892596,50.39169051019536,100.89716078671654,10.144334412808647
100.97794861225826,16.298610014623424,9.774189645756554,12.983097329216049,48.043254444769936,100.86504343513654,9.774189645756554
100.96214782240037,15.89913872701522,9.895095946744044,13.283650019633491,50.81650551142894,100.9096957957724,9.895095946744044
100.91945971540562,15.567003468135,10.097874912245583,13.612385129277495,46.59483279152432,100.96839717152841,10.097874912245583
100.8182492778796,15.307657889751198,9.755574438221611,13.963904836736075,52.05831127465129,100.6960364969904,9.755574438221611
100.65276361069303,15.125360439090882,10.142599686034478,14.332437198131057,50.94519496482609,100.72406345371027,10.142599686034478
100.73508066908923,15.02310443525401,9.951934920368373,14.711930922276952,50.512059468627754,100.71104812927342,9.951934920368373
100.74241246580806,15.002568918996559,9.92503583849008,15.096154732714965,51.96538196789103,100.7049303850531,9.92503583849008
100.61341637583396,15.06409108292775,10.142191993640699,15.478799685100135,53.33094888892515,100.68451237265431,10.142191993640699
100.4839084986276,15.206660734816696,10.088852662297208,15.853582759893095,52.02874013003626,100.5283348297762,10.088852662297208
100.45033002869859,15.427936884920936,9.927806766836184,16.21435002936718,46.31825153733671,100.41423341211669,9.927806766836184
100.61723218122752,15.724286184973268,10.231865960672849,16.555177704931573,47.4408460665286,100.73316516156395,10.231865960672849
100.59127304609116,16.09084258765985,9.78378733448002,16.8704694055762,48.750362844608645,100.48316671333117,9.78378733448002
100.44095875077936,16.521587246982566,10.123187121388852,17.155048050293182,50.05218210042167,100.50255231147378,10.123187121388852
100.41638444437076,17.00944734754392,10.118620251593677,17.40424086560387,51.03531804093824,100.4756945701676,10.118620251593677
100.38911208739599,17.546412239980306,9.938090712137202,17.61395611237017,48.54851237369307,100.35815744346459,9.938090712137202
100.11942342310184,18.123664975603127,10.065226604448423,17.780750272038063,50.373533528954155,100.15203672532604,10.065226604448423
100.11399393645006,18.73172708045246,9.74977728472294,17.90188458911709,48.48923413529336,99.98888257881153,9.74977728472294
100.09090048342918,19.36061419157747,10.18480540384138,17.975370041469738,48.776964394016105,100.18330318534987,10.18480540384138
100.16052111991053,20.0,9.963019572711403,18.0,47.18667780630356,100.14203090626623,9.963019572711403
